BackT,Clave,Composicion_1,Composicion_2,Composicion_3,Composicion_4,F_Inicio,F_Fin,Trigger,Strike,Cupon,Rentabilidad,ProbNeut_Put,Prob_Put,NPVNeut_Put,NPV_Put,VaR95,ES95,Bloque,Vida_Media,rhoCesta,volatCesta,NPVPut_Back,NCupones_Back,Rentabilidad_Back,Fin_Ventana
1,121,ALPHABET COSTCO LONDONSE,ALPHABET,COSTCO,LONDONSE,07/30/2018,06/26/2020,1,0.85,19.34253752,11.9299338,0.64205,0.2816,-17.15647303,-5.27542638,-14.61504356,-28.55448072,16,0.89225,0.482623998,0.344175881,0,0,0,783
1,449,ALIBABA LVMH ROCHE,ALIBABA,LVMH,ROCHE,07/30/2018,06/26/2020,1.1,0.95,24.46824372,11.92885692,0.76615,0.4859,-22.94884439,-11.04894581,-23.0737493,-34.83157577,16,0.943625,0.448651499,0.309524451,0,0,0,783
1,78,ADOBE VISA LONDONSE,ADOBE,VISA,LONDONSE,07/30/2018,06/26/2020,1,0.75,16.68166346,11.92193991,0.5763,0.1291,-14.69421242,-2.830814876,-7.501201249,-27.42706716,16,0.886075,0.56162487,0.446708891,0,0,0,783
1,449,ALIBABA LVMH ROCHE,ALIBABA,LVMH,ROCHE,07/30/2018,06/26/2020,1,0.95,24.67480684,11.90165863,0.70175,0.4158,-21.93163125,-10.05929699,-23.60970756,-35.3947816,16,0.8941125,0.448651499,0.309524451,0,0,0,783
1,166,ALPHABET LONDONSE CANRAIL,ALPHABET,LONDONSE,CANRAIL,07/30/2018,06/26/2020,1.1,0.85,19.26644958,11.90162778,0.6649,0.3613,-17.75404906,-5.900514799,-13.58617428,-25.27593219,16,0.927075,0.555466521,0.37479042,0,0,0,783
1,267,COMCAST PMORRIS LVMH,COMCAST,PMORRIS,LVMH,07/30/2018,06/26/2020,1.1,0.85,20.42770069,11.89911619,0.65005,0.3791,-18.57609039,-6.72110685,-15.25371851,-28.00218386,16,0.914825,0.658185533,0.423967744,0,0,0,783
1,150,ALPHABET S_P ALIBABA,ALPHABET,S_P,ALIBABA,07/30/2018,06/26/2020,1.1,0.85,21.57138074,11.89597682,0.6364,0.38395,-19.51294697,-7.657025272,-18.10629123,-29.60175045,16,0.91,0.702716032,0.442768729,0,0,0,783
1,227,AMAZON ALIBABA LVMH,AMAZON,ALIBABA,LVMH,07/30/2018,06/26/2020,1,0.95,25.26853405,11.8951537,0.677,0.40425,-22.18166948,-10.31393679,-24.56330415,-36.58054372,16,0.883025,0.554618661,0.342814451,0,0,0,783
1,164,ALPHABET LONDONSE LVMH,ALPHABET,LONDONSE,LVMH,07/30/2018,06/26/2020,1.1,0.85,19.75817818,11.89298568,0.67365,0.3299,-18.24022304,-6.393414395,-17.46179198,-30.5801664,16,0.9287625,0.552467144,0.376174171,0,0,0,783
1,174,AMAZON COMCAST S_P,AMAZON,COMCAST,S_P,07/30/2018,06/26/2020,1.1,0.75,15.89819469,11.88914193,0.5909,0.17485,-14.57433541,-2.745573374,-5.54946877,-19.18386498,16,0.9222625,0.598630111,0.434034506,0,0,0,783
1,313,COSTCO PMORRIS ROCHE,COSTCO,PMORRIS,ROCHE,07/30/2018,06/26/2020,1,0.85,18.29359805,11.87872612,0.62495,0.26545,-16.20793982,-4.381409253,-10.61575484,-24.26813163,16,0.89125,0.506204211,0.334430207,0,0,0,783
1,233,AMAZON LVMH ROCHE,AMAZON,LVMH,ROCHE,07/30/2018,06/26/2020,1.1,0.85,17.78553872,11.87409894,0.69945,0.2694,-16.83336659,-5.012030875,-14.46572586,-29.19063212,16,0.9522625,0.383773506,0.301332495,0,0,0,783
1,453,LONDONSE LVMH CANRAIL,LONDONSE,LVMH,CANRAIL,07/30/2018,06/26/2020,1,0.85,18.92664627,11.87045207,0.61725,0.26925,-16.59928644,-4.77884367,-13.3408737,-27.76221382,16,0.8822125,0.575455948,0.369092933,0,0,0,783
1,393,MICROSOFT ALIBABA CANRAIL,MICROSOFT,ALIBABA,CANRAIL,07/30/2018,06/26/2020,1.1,0.95,25.78073812,11.86848314,0.67575,0.52525,-23.2318433,-11.38794969,-21.86986247,-33.66824532,16,0.906525,0.728541632,0.414459147,0,0,0,783
1,392,MICROSOFT ALIBABA ROCHE,MICROSOFT,ALIBABA,ROCHE,07/30/2018,06/26/2020,1,0.85,19.40625171,11.86117177,0.63825,0.2806,-17.24303696,-5.42980811,-15.38826667,-27.52168205,16,0.8938125,0.472055073,0.34694968,0,0,0,783
1,290,COMCAST ROCHE CANRAIL,COMCAST,ROCHE,CANRAIL,07/30/2018,06/26/2020,1,0.85,18.39651056,11.85809097,0.6319,0.30435,-16.29021853,-4.483768152,-9.843818994,-20.45927339,16,0.8907625,0.500695871,0.344982632,0,0,0,783
1,132,ALPHABET FACEBOOK ROCHE,ALPHABET,FACEBOOK,ROCHE,07/30/2018,06/26/2020,1.1,0.95,26.44420378,11.85723094,0.74095,0.5098,-24.52360941,-12.6876977,-28.08185089,-41.40084245,16,0.933,0.520936665,0.37799698,0,0,0,783
1,342,FACEBOOK MICROSOFT ROCHE,FACEBOOK,MICROSOFT,ROCHE,07/30/2018,06/26/2020,1,0.85,20.79844727,11.85169354,0.6305,0.27585,-18.33419985,-6.525487356,-22.51712504,-36.92064755,16,0.8867375,0.519671136,0.400421514,0,0,0,783
1,233,AMAZON LVMH ROCHE,AMAZON,LVMH,ROCHE,07/30/2018,06/26/2020,1,0.85,18.1379659,11.84080918,0.6616,0.2385,-16.35770043,-4.56894176,-13.80976727,-28.43987535,16,0.90725,0.383773506,0.301332495,0,0,0,783
1,141,ALPHABET MICROSOFT CANRAIL,ALPHABET,MICROSOFT,CANRAIL,07/30/2018,06/26/2020,1.1,0.95,25.41793148,11.83495177,0.6335,0.5058,-22.33207142,-10.52333705,-21.95029439,-35.36475183,16,0.8837875,0.842567956,0.459805872,0,0,0,783
1,385,MICROSOFT VISA ALIBABA,MICROSOFT,VISA,ALIBABA,07/30/2018,06/26/2020,0.9,0.75,14.49984584,7.902479611,0.4479,0.17775,-11.49099697,-3.61646397,-15.16022246,-30.66127578,11,0.796925,0.761337896,0.460390928,0,0,0,783
1,420,PMORRIS ROCHE CANRAIL,PMORRIS,ROCHE,CANRAIL,07/30/2018,06/26/2020,1,0.85,18.82181875,11.82868009,0.6171,0.3201,-16.54651739,-4.767772592,-10.29591899,-20.71591095,16,0.8843125,0.55257694,0.360792368,0,0,0,783
1,372,MICROSOFT PMORRIS S_P,MICROSOFT,PMORRIS,S_P,07/30/2018,06/26/2020,1.1,0.75,16.51652499,11.81655666,0.5487,0.1716,-14.62898576,-2.870406135,-6.674126025,-21.83050653,16,0.890975,0.789067568,0.520768408,0,0,0,783
1,385,MICROSOFT VISA ALIBABA,MICROSOFT,VISA,ALIBABA,07/30/2018,06/26/2020,1,0.75,14.39860711,8.241442911,0.49825,0.20745,-12.24110577,-4.030300835,-15.52407804,-31.06344875,11,0.8551,0.761337896,0.460390928,0,0,0,783
1,282,COMCAST ALIBABA LVMH,COMCAST,ALIBABA,LVMH,07/30/2018,06/26/2020,1.1,0.95,26.41966122,11.80608122,0.722,0.5359,-24.245549,-12.46063949,-22.92976404,-34.40433291,16,0.92325,0.611618219,0.377020135,0,0,0,783
1,151,ALPHABET S_P LONDONSE,ALPHABET,S_P,LONDONSE,07/30/2018,06/26/2020,1.1,0.75,16.02264539,11.80012438,0.5987,0.18535,-14.73468862,-2.993540989,-7.249690611,-20.80282491,16,0.925175,0.569171642,0.434773561,0,0,0,783
1,385,MICROSOFT VISA ALIBABA,MICROSOFT,VISA,ALIBABA,07/30/2018,06/26/2020,1.1,0.75,14.08701032,8.294257895,0.5244,0.22785,-12.59267424,-4.329969221,-16.27725176,-31.79787548,12,0.89925,0.761337896,0.460390928,0,0,0,783
1,236,COMCAST COSTCO FACEBOOK,COMCAST,COSTCO,FACEBOOK,07/30/2018,06/26/2020,1.1,0.95,27.39712377,11.79997214,0.7111,0.52235,-24.94129528,-13.15909015,-28.93316244,-42.37585056,16,0.9158375,0.66216129,0.407245205,0,0,0,783
1,240,COMCAST COSTCO VISA,COMCAST,COSTCO,VISA,07/30/2018,06/26/2020,1.1,0.85,20.04446865,11.79407396,0.6262,0.3139,-18.09177147,-6.342311729,-19.33886573,-36.71673793,16,0.9079875,0.712480463,0.426097259,0,0,0,783
1,292,COSTCO FACEBOOK PMORRIS,COSTCO,FACEBOOK,PMORRIS,07/30/2018,06/26/2020,1.1,0.95,28.05536474,11.78442858,0.7095,0.54445,-25.5450507,-13.77583606,-28.49188808,-41.91785614,16,0.916,0.650695434,0.41329797,0,0,0,783
1,309,COSTCO PMORRIS VISA,COSTCO,PMORRIS,VISA,07/30/2018,06/26/2020,1.1,0.85,20.45729145,11.78312564,0.62435,0.33515,-18.47703955,-6.736917936,-19.3816986,-36.51434808,16,0.9086125,0.705937856,0.433498572,0,0,0,783
1,60,ADOBE MICROSOFT LONDONSE,ADOBE,MICROSOFT,LONDONSE,07/30/2018,06/26/2020,1.1,0.75,15.33969383,11.7765468,0.57695,0.10955,-13.99031676,-2.27514024,-3.275388195,-22.97071523,16,0.917525,0.608439882,0.454036734,0,0,0,783
1,67,ADOBE PMORRIS LONDONSE,ADOBE,PMORRIS,LONDONSE,07/30/2018,06/26/2020,1.1,0.75,15.91744708,11.7711367,0.604,0.1805,-14.66614297,-2.954051127,-6.215023624,-22.12757149,16,0.9269625,0.543789114,0.428180192,0,0,0,783
1,113,ALPHABET COMCAST ROCHE,ALPHABET,COMCAST,ROCHE,07/30/2018,06/26/2020,1.1,0.85,19.06968977,11.76301901,0.68835,0.3704,-17.85456427,-6.138695467,-13.99810447,-25.14852179,16,0.9419875,0.45682219,0.351422356,0,0,0,783
1,11,ADOBE ALPHABET LVMH,ADOBE,ALPHABET,LVMH,07/30/2018,06/26/2020,1.1,0.85,21.11624184,11.76211207,0.64555,0.34025,-19.13761285,-7.415827173,-21.52450806,-36.56902169,16,0.9117375,0.660334969,0.441042163,0,0,0,783
1,323,COSTCO VISA LVMH,COSTCO,VISA,LVMH,07/30/2018,06/26/2020,1,0.85,20.49659578,11.74704893,0.61615,0.26325,-17.94670382,-6.242842402,-22.65778149,-39.21458213,16,0.8807625,0.583116886,0.393060963,0,0,0,783
1,219,AMAZON S_P ROCHE,AMAZON,S_P,ROCHE,07/30/2018,06/26/2020,1,0.75,15.18077521,11.74683163,0.576,0.11845,-13.62926681,-1.944334374,-1.507289729,-16.4265312,16,0.9031625,0.433790915,0.362656834,0,0,0,783
1,323,COSTCO VISA LVMH,COSTCO,VISA,LVMH,07/30/2018,06/26/2020,1.1,0.85,20.17585555,11.74315363,0.65715,0.29855,-18.58356112,-6.883621376,-23.52801612,-39.96785304,16,0.92665,0.583116886,0.393060963,0,0,0,783
1,40,ADOBE COSTCO S_P,ADOBE,COSTCO,S_P,07/30/2018,06/26/2020,1.1,0.75,16.50560954,11.73944789,0.5741,0.1544,-14.95674927,-3.274159913,-10.60967122,-28.86311576,16,0.9116,0.680916344,0.466142275,0,0,0,783
1,127,ALPHABET FACEBOOK S_P,ALPHABET,FACEBOOK,S_P,07/30/2018,06/26/2020,1.1,0.85,22.78798038,11.73747717,0.62275,0.36745,-20.25711721,-8.554134102,-24.40159792,-37.91635927,16,0.894225,0.773075237,0.498303495,0,0,0,783
1,164,ALPHABET LONDONSE LVMH,ALPHABET,LONDONSE,LVMH,07/30/2018,06/26/2020,1,0.85,20.0609041,11.73584465,0.6333,0.2973,-17.67583291,-5.984491039,-17.35140212,-30.67593194,16,0.886325,0.552467144,0.376174171,0,0,0,783
1,132,ALPHABET FACEBOOK ROCHE,ALPHABET,FACEBOOK,ROCHE,07/30/2018,06/26/2020,1,0.95,26.5856448,11.73544472,0.68105,0.4431,-23.4123208,-11.69788305,-28.49460897,-41.9648492,16,0.88585,0.520936665,0.37799698,0,0,0,783
1,244,COMCAST COSTCO ROCHE,COMCAST,COSTCO,ROCHE,07/30/2018,06/26/2020,1.1,0.85,17.41736197,11.73410556,0.6745,0.29335,-16.31012601,-4.628922854,-10.98612853,-24.96275103,16,0.9421375,0.473028561,0.32162109,0,0,0,783
1,174,AMAZON COMCAST S_P,AMAZON,COMCAST,S_P,07/30/2018,06/26/2020,1,0.75,16.1968077,11.73302801,0.5637,0.1604,-14.2077262,-2.533171389,-4.809098442,-18.59035482,16,0.882375,0.598630111,0.434034506,0,0,0,783
1,387,MICROSOFT VISA LVMH,MICROSOFT,VISA,LVMH,07/30/2018,06/26/2020,1.1,0.75,14.95463156,9.628172492,0.55185,0.17835,-13.45239103,-3.865795581,-16.11869838,-33.42497574,12,0.904925,0.707908204,0.467808135,0,0,0,783
1,181,AMAZON COSTCO FACEBOOK,AMAZON,COSTCO,FACEBOOK,07/30/2018,06/26/2020,1.1,0.95,25.78519043,11.72756966,0.70455,0.4495,-23.53455509,-11.82982281,-30.26414276,-44.11099218,16,0.9182125,0.653395951,0.381195594,0,0,0,783
1,166,ALPHABET LONDONSE CANRAIL,ALPHABET,LONDONSE,CANRAIL,07/30/2018,06/26/2020,1,0.85,19.57503045,11.72157737,0.6244,0.32705,-17.18418726,-5.508789023,-13.39832416,-25.23487249,16,0.88305,0.555466521,0.37479042,0,0,0,783
1,388,MICROSOFT VISA ROCHE,MICROSOFT,VISA,ROCHE,07/30/2018,06/26/2020,0.9,0.75,14.71700279,9.837260362,0.4852,0.10115,-11.99752742,-2.206300688,-3.831810526,-24.9366091,11,0.81985,0.540850101,0.413429456,0,0,0,783
1,117,ALPHABET COSTCO PMORRIS,ALPHABET,COSTCO,PMORRIS,07/30/2018,06/26/2020,1.1,0.95,26.16244001,11.71637198,0.688,0.53925,-23.62214596,-11.92742668,-21.97703035,-34.63466994,16,0.9083125,0.705780042,0.405414276,0,0,0,783
1,147,ALPHABET PMORRIS ROCHE,ALPHABET,PMORRIS,ROCHE,07/30/2018,06/26/2020,1.1,0.85,19.4625018,11.71118711,0.68065,0.38625,-18.13337762,-6.467476293,-14.26808491,-25.07849546,16,0.937375,0.500749741,0.365530531,0,0,0,783
1,388,MICROSOFT VISA ROCHE,MICROSOFT,VISA,ROCHE,07/30/2018,06/26/2020,1,0.75,14.56036718,10.30562886,0.54145,0.1211,-12.78326009,-2.527772874,-6.426306121,-26.32729173,12,0.8831375,0.540850101,0.413429456,0,0,0,783
1,404,PMORRIS S_P ROCHE,PMORRIS,S_P,ROCHE,07/30/2018,06/26/2020,1.1,0.75,15.20958107,11.69726482,0.5762,0.16675,-14.06104583,-2.424608689,-3.509374346,-17.25337115,16,0.9300875,0.561956199,0.421348973,0,0,0,783
1,93,ALPHABET AMAZON COSTCO,ALPHABET,AMAZON,COSTCO,07/30/2018,06/26/2020,1.1,0.95,23.89755847,11.67795932,0.6846,0.44625,-21.63908721,-9.990517762,-23.182899,-36.92803289,16,0.910925,0.702682858,0.371623841,0,0,0,783
1,388,MICROSOFT VISA ROCHE,MICROSOFT,VISA,ROCHE,07/30/2018,06/26/2020,1.1,0.75,14.2340161,10.38156244,0.56825,0.1367,-13.1395704,-2.809334035,-8.325432285,-28.08306227,12,0.9287,0.540850101,0.413429456,0,0,0,783
1,382,MICROSOFT S_P LVMH,MICROSOFT,S_P,LVMH,07/30/2018,06/26/2020,1.1,0.75,16.43653553,11.67564368,0.57445,0.15635,-14.83550708,-3.216405164,-10.44564645,-26.96485326,16,0.908,0.683164023,0.480599499,0,0,0,783
1,33,ADOBE COMCAST LONDONSE,ADOBE,COMCAST,LONDONSE,07/30/2018,06/26/2020,1.1,0.75,15.53691665,11.66965568,0.60315,0.16675,-14.37789937,-2.767593168,-5.516889175,-21.8761791,16,0.9310125,0.516797132,0.416727409,0,0,0,783
1,389,MICROSOFT VISA CANRAIL,MICROSOFT,VISA,CANRAIL,07/30/2018,06/26/2020,0.9,0.75,14.470983,8.697998683,0.4333,0.13465,-11.34887833,-2.686994656,-9.039615321,-27.93352357,11,0.7886125,0.82232738,0.484138324,0,0,0,783
1,87,ADOBE LONDONSE ROCHE,ADOBE,LONDONSE,ROCHE,07/30/2018,06/26/2020,1,0.75,15.01086264,11.66405512,0.5853,0.1025,-13.48451453,-1.882157816,0.307235896,-18.19608875,16,0.9036875,0.419110338,0.352167779,0,0,0,783
1,158,ALPHABET VISA ROCHE,ALPHABET,VISA,ROCHE,07/30/2018,06/26/2020,1.1,0.85,19.61263329,11.65540877,0.66395,0.32695,-18.16659237,-6.555475404,-18.94736892,-34.90095621,16,0.9318875,0.530079278,0.388430065,0,0,0,783
1,389,MICROSOFT VISA CANRAIL,MICROSOFT,VISA,CANRAIL,07/30/2018,06/26/2020,1,0.75,14.44304839,9.026680927,0.4834,0.16385,-12.1129769,-3.124806103,-11.39180616,-29.27296859,11,0.8435125,0.82232738,0.484138324,0,0,0,783
1,296,COSTCO FACEBOOK LONDONSE,COSTCO,FACEBOOK,LONDONSE,07/30/2018,06/26/2020,1.1,0.85,20.41310457,11.64738175,0.6925,0.33075,-19.06687983,-7.460597852,-23.41734142,-37.61788441,16,0.9397375,0.462723551,0.358425021,0,0,0,783
1,151,ALPHABET S_P LONDONSE,ALPHABET,S_P,LONDONSE,07/30/2018,06/26/2020,1,0.75,16.3430898,11.64385507,0.57245,0.17135,-14.40002706,-2.813161251,-6.870712016,-20.51138598,16,0.886325,0.569171642,0.434773561,0,0,0,783
1,389,MICROSOFT VISA CANRAIL,MICROSOFT,VISA,CANRAIL,07/30/2018,06/26/2020,1.1,0.75,14.19236728,9.107916294,0.51115,0.1808,-12.51172696,-3.443269575,-12.80356355,-30.66665577,12,0.8868,0.82232738,0.484138324,0,0,0,783
1,76,ADOBE S_P CANRAIL,ADOBE,S_P,CANRAIL,07/30/2018,06/26/2020,1.1,0.75,16.69384725,11.64321276,0.565,0.18215,-14.95192473,-3.364133506,-9.646944301,-26.69518912,16,0.901,0.740282936,0.494804412,0,0,0,783
1,67,ADOBE PMORRIS LONDONSE,ADOBE,PMORRIS,LONDONSE,07/30/2018,06/26/2020,1,0.75,16.23241577,11.63267147,0.5776,0.1658,-14.30914808,-2.733745705,-5.481884276,-21.25697713,16,0.8867375,0.543789114,0.428180192,0,0,0,783
1,390,MICROSOFT ALIBABA LONDONSE,MICROSOFT,ALIBABA,LONDONSE,07/30/2018,06/26/2020,0.9,0.75,14.22673008,9.055624946,0.4926,0.15325,-11.64034503,-2.624639666,-8.957616476,-21.45139426,11,0.8228625,0.55042068,0.383748059,0,0,0,783
1,265,COMCAST PMORRIS ALIBABA,COMCAST,PMORRIS,ALIBABA,07/30/2018,06/26/2020,1.1,0.95,26.80001939,11.61889053,0.7028,0.58855,-24.36318768,-12.76246728,-19.96040645,-28.82100121,16,0.9145375,0.667401936,0.409735121,0,0,0,783
1,282,COMCAST ALIBABA LVMH,COMCAST,ALIBABA,LVMH,07/30/2018,06/26/2020,1,0.95,26.4989822,11.617698,0.661,0.46705,-23.08317973,-11.48593709,-23.79069638,-35.185777,16,0.876225,0.611618219,0.377020135,0,0,0,783
1,390,MICROSOFT ALIBABA LONDONSE,MICROSOFT,ALIBABA,LONDONSE,07/30/2018,06/26/2020,1,0.75,14.08174436,9.476419649,0.54725,0.1824,-12.4019648,-2.969109672,-9.395065312,-21.80853256,12,0.885925,0.55042068,0.383748059,0,0,0,783
1,296,COSTCO FACEBOOK LONDONSE,COSTCO,FACEBOOK,LONDONSE,07/30/2018,06/26/2020,1,0.85,20.75199644,11.61717706,0.6531,0.2963,-18.47963788,-6.903084206,-23.08219743,-37.40678359,16,0.8958,0.462723551,0.358425021,0,0,0,783
1,430,S_P LONDONSE LVMH,S_P,LONDONSE,LVMH,07/30/2018,06/26/2020,1.1,0.75,15.58489852,11.59881496,0.5785,0.14295,-14.21358188,-2.673460704,-6.763855708,-23.05928217,16,0.9175,0.638822572,0.434921147,0,0,0,783
1,390,MICROSOFT ALIBABA LONDONSE,MICROSOFT,ALIBABA,LONDONSE,07/30/2018,06/26/2020,1.1,0.75,13.7369522,9.570187746,0.5716,0.19835,-12.69228655,-3.167165625,-9.935490537,-22.27343938,12,0.92955,0.55042068,0.383748059,0,0,0,783
1,104,ALPHABET COMCAST COSTCO,ALPHABET,COMCAST,COSTCO,07/30/2018,06/26/2020,1.1,0.95,25.33375259,11.59793353,0.681,0.51795,-22.82685263,-11.25244092,-22.1860536,-35.16157551,16,0.9064375,0.722909247,0.400418035,0,0,0,783
1,113,ALPHABET COMCAST ROCHE,ALPHABET,COMCAST,ROCHE,07/30/2018,06/26/2020,1,0.85,19.39643818,11.59659489,0.6471,0.3352,-17.29967273,-5.748359922,-14.06791368,-25.28659683,16,0.8972125,0.45682219,0.351422356,0,0,0,783
1,391,MICROSOFT ALIBABA LVMH,MICROSOFT,ALIBABA,LVMH,07/30/2018,06/26/2020,0.9,0.75,13.96555371,7.695482613,0.4718,0.18675,-11.27437004,-3.606381997,-15.14109469,-28.67354616,11,0.8118625,0.654796555,0.4029144,0,0,0,783
1,55,ADOBE FACEBOOK CANRAIL,ADOBE,FACEBOOK,CANRAIL,07/30/2018,06/26/2020,1.1,0.95,28.1130262,11.59580975,0.6675,0.533,-25.00855154,-13.42654415,-30.2105856,-44.55203555,16,0.8948625,0.780667333,0.476294594,0,0,0,783
1,375,MICROSOFT PMORRIS LONDONSE,MICROSOFT,PMORRIS,LONDONSE,07/30/2018,06/26/2020,1.1,0.75,15.03948047,11.595768,0.58445,0.15455,-13.78619894,-2.251017786,-2.750869962,-16.76439214,16,0.9222,0.582103623,0.427184833,0,0,0,783
1,391,MICROSOFT ALIBABA LVMH,MICROSOFT,ALIBABA,LVMH,07/30/2018,06/26/2020,1,0.75,13.84616684,7.970861293,0.52335,0.2193,-11.99634736,-4.055145145,-15.49181312,-29.05629914,11,0.8714875,0.654796555,0.4029144,0,0,0,783
1,60,ADOBE MICROSOFT LONDONSE,ADOBE,MICROSOFT,LONDONSE,07/30/2018,06/26/2020,1,0.75,15.62026055,11.5850098,0.5473,0.09805,-13.59456609,-2.068760655,-1.306590788,-21.63569807,16,0.8754375,0.608439882,0.454036734,0,0,0,783
1,244,COMCAST COSTCO ROCHE,COMCAST,COSTCO,ROCHE,07/30/2018,06/26/2020,1,0.85,17.73886338,11.58228465,0.6334,0.2599,-15.75137942,-4.220318426,-10.46861221,-24.36267761,16,0.8932375,0.473028561,0.32162109,0,0,0,783
1,391,MICROSOFT ALIBABA LVMH,MICROSOFT,ALIBABA,LVMH,07/30/2018,06/26/2020,1.1,0.75,13.52795157,8.044444539,0.54925,0.2377,-12.30761803,-4.294026548,-15.85679852,-29.44305403,12,0.9152625,0.654796555,0.4029144,0,0,0,783
1,259,COMCAST MICROSOFT LONDONSE,COMCAST,MICROSOFT,LONDONSE,07/30/2018,06/26/2020,1,0.75,15.20167096,11.5742347,0.56975,0.128,-13.43593812,-1.922063862,-0.767124104,-15.35299575,16,0.8890875,0.53461572,0.411128872,0,0,0,783
1,158,ALPHABET VISA ROCHE,ALPHABET,VISA,ROCHE,07/30/2018,06/26/2020,1,0.85,19.95051523,11.57062783,0.6207,0.2907,-17.56027301,-6.032926437,-18.33891127,-34.38918193,16,0.8854,0.530079278,0.388430065,0,0,0,783
1,392,MICROSOFT ALIBABA ROCHE,MICROSOFT,ALIBABA,ROCHE,07/30/2018,06/26/2020,0.9,0.75,13.04755292,7.968698108,0.4815,0.16065,-10.67665194,-2.741235687,-10.41380326,-22.96656389,11,0.82295,0.472055073,0.34694968,0,0,0,783
1,412,PMORRIS ALIBABA LVMH,PMORRIS,ALIBABA,LVMH,07/30/2018,06/26/2020,1.1,0.95,27.0184014,11.56838513,0.7187,0.56255,-24.72572816,-13.17404252,-22.73709047,-34.07528996,16,0.9206625,0.613191547,0.384915557,0,0,0,783
1,208,AMAZON PMORRIS S_P,AMAZON,PMORRIS,S_P,07/30/2018,06/26/2020,1.1,0.75,15.80956859,11.5623833,0.5835,0.1929,-14.4551022,-2.950200737,-6.567286884,-19.93418374,16,0.9198375,0.606886797,0.445421293,0,0,0,783
1,392,MICROSOFT ALIBABA ROCHE,MICROSOFT,ALIBABA,ROCHE,07/30/2018,06/26/2020,1,0.75,12.82791132,8.331578431,0.53835,0.19125,-11.39798413,-3.102983551,-11.26806954,-23.40148492,12,0.8938125,0.472055073,0.34694968,0,0,0,783
1,253,COMCAST FACEBOOK ROCHE,COMCAST,FACEBOOK,ROCHE,07/30/2018,06/26/2020,1.1,0.85,20.73707264,11.5538304,0.70755,0.38735,-19.45450551,-7.939579932,-21.6258717,-34.94185978,16,0.943875,0.426857286,0.362072779,0,0,0,783
1,147,ALPHABET PMORRIS ROCHE,ALPHABET,PMORRIS,ROCHE,07/30/2018,06/26/2020,1,0.85,19.82570367,11.54450472,0.6391,0.3502,-17.57420797,-6.073040179,-14.25622743,-25.34547047,16,0.8917,0.500749741,0.365530531,0,0,0,783
1,392,MICROSOFT ALIBABA ROCHE,MICROSOFT,ALIBABA,ROCHE,07/30/2018,06/26/2020,1.1,0.75,12.51540795,8.387820475,0.56195,0.2094,-11.67559566,-3.325407639,-11.7207272,-23.86225461,12,0.938575,0.472055073,0.34694968,0,0,0,783
1,139,ALPHABET MICROSOFT LVMH,ALPHABET,MICROSOFT,LVMH,07/30/2018,06/26/2020,1.1,0.85,20.25076534,11.54119968,0.6289,0.3241,-18.27043757,-6.770602392,-20.01077577,-34.20533884,16,0.9076125,0.683823508,0.43648969,0,0,0,783
1,301,COSTCO MICROSOFT S_P,COSTCO,MICROSOFT,S_P,07/30/2018,06/26/2020,1.1,0.75,15.70510354,11.52910308,0.55505,0.1333,-14.1728011,-2.70142904,-7.117466424,-25.16741773,16,0.9078375,0.711623642,0.463591696,0,0,0,783
1,393,MICROSOFT ALIBABA CANRAIL,MICROSOFT,ALIBABA,CANRAIL,07/30/2018,06/26/2020,0.9,0.75,12.96395753,7.07910293,0.4349,0.19065,-10.23912799,-3.185184598,-13.10397584,-24.88068859,11,0.794225,0.728541632,0.414459147,0,0,0,783
1,404,PMORRIS S_P ROCHE,PMORRIS,S_P,ROCHE,07/30/2018,06/26/2020,1,0.75,15.55904214,11.51572012,0.5491,0.1536,-13.7088195,-2.251629678,-3.00736505,-16.58562048,16,0.8863,0.561956199,0.421348973,0,0,0,783
1,412,PMORRIS ALIBABA LVMH,PMORRIS,ALIBABA,LVMH,07/30/2018,06/26/2020,1,0.95,27.15049885,11.51541919,0.66245,0.49255,-23.64905484,-12.15071307,-23.49294218,-34.72882408,16,0.8761625,0.613191547,0.384915557,0,0,0,783
1,393,MICROSOFT ALIBABA CANRAIL,MICROSOFT,ALIBABA,CANRAIL,07/30/2018,06/26/2020,1,0.75,12.84105594,7.359379374,0.486,0.22665,-10.94970493,-3.617714641,-13.69700682,-25.24780146,11,0.857675,0.728541632,0.414459147,0,0,0,783
1,9,ADOBE ALPHABET ALIBABA,ADOBE,ALPHABET,ALIBABA,07/30/2018,06/26/2020,1.1,0.95,26.69711619,11.51074386,0.6703,0.49685,-23.8909114,-12.39806493,-25.58010892,-38.77833973,16,0.900225,0.759212149,0.441340146,0,0,0,783
1,50,ADOBE FACEBOOK VISA,ADOBE,FACEBOOK,VISA,07/30/2018,06/26/2020,1.1,0.85,22.57923876,11.51053856,0.61995,0.331,-20.02402168,-8.546506516,-27.98611639,-42.90091791,16,0.8921,0.791147208,0.517913233,0,0,0,783
1,393,MICROSOFT ALIBABA CANRAIL,MICROSOFT,ALIBABA,CANRAIL,07/30/2018,06/26/2020,1.1,0.75,12.52234222,7.459618161,0.5134,0.2452,-11.28428096,-3.853470105,-13.88892981,-25.68731266,12,0.906525,0.728541632,0.414459147,0,0,0,783
